Date,Open,Open2,Close,Close2,Moving Average,Stochastic,Momentum,Subtracao,Commodity Channel Index
1992-07-10,0.4107,"410,714",0.4085,"408,482",0.4150,0.3421046427,-0.0190,0.0065,12437.4746
1992-07-13,0.4085,"408,482",0.4196,"419,643",0.4121,0.3157907147,-0.0290,0.0075,15016.4334
1992-07-14,0.4196,"419,643",0.4241,"424,107",0.4096,1,0.0067,0.0145,20319.3666
1992-07-15,0.4241,"424,107",0.4286,"428,571",0.4112,1,0.0112,0.0174,16871.7638
1992-07-16,0.4263,"426,339",0.4353,"435,268",0.4134,1,0.0335,0.0218,14180.4273
1992-07-17,0.4018,"401,786",0.4018,"401,786",0.4192,1,0.0268,0.0174,14433.6564
1992-07-20,0.3996,"399,554",0.3996,"399,554",0.4182,0,-0.0078,0.0187,12772.8694
1992-07-21,0.4063,"406,250",0.4085,"408,482",0.4168,0,-0.0089,0.0083,11243.0660
1992-07-22,0.4040,"404,018",0.3951,"395,089",0.4168,0.2499859999,-0.0112,0.0217,11056.2137
1992-07-23,0.3973,"397,321",0.3996,"399,554",0.4133,0,-0.0290,0.0137,9663.9332
1992-07-24,0.3973,"397,321",0.4096,"409,598",0.4098,0.1111277035,-0.0290,0.0002,9646.1753
1992-07-27,0.4085,"408,482",0.4040,"404,018",0.4070,0.3611090371,-0.0257,0.0030,11204.4160
1992-07-28,0.4063,"406,250",0.4152,"415,179",0.4026,0.6154111241,0.0022,0.0126,13596.2540
1992-07-29,0.4163,"416,295",0.4219,"421,875",0.4045,1,0.0156,0.0174,14497.1204
1992-07-30,0.4219,"421,875",0.4219,"421,875",0.4077,1,0.0134,0.0142,14853.8452
1992-07-31,0.4219,"421,875",0.4174,"417,411",0.4096,1,0.0268,0.0078,13859.6865
1992-08-03,0.4174,"417,411",0.4085,"408,482",0.4128,0.8000089602,0.0179,0.0043,16780.5220
1992-08-04,0.4018,"401,786",0.4063,"406,250",0.4141,0.2499859999,-0.0011,0.0078,19494.6118
1992-08-05,0.4063,"406,250",0.3996,"399,554",0.4136,0.1249929999,0.0022,0.0140,17252.0798
1992-08-06,0.3951,"395,089",0.3929,"392,857",0.4129,0,-0.0156,0.0201,14799.9239
1992-08-07,0.3750,"375,000",0.3873,"387,277",0.4098,0,-0.0290,0.0225,13400.3154
1992-08-10,0.3862,"386,161",0.3940,"393,973",0.4048,0,-0.0346,0.0108,12494.1568
1992-08-11,0.3973,"397,321",0.3884,"388,393",0.4008,0.2222074733,-0.0234,0.0124,12845.1554
1992-08-12,0.3906,"390,625",0.3940,"393,973",0.3967,0.05262909691,-0.0201,0.0027,12073.4326
1992-08-13,0.3973,"397,321",0.3996,"399,554",0.3946,0.3529225742,-0.0123,0.0049,12222.1749
1992-08-14,0.4018,"401,786",0.3996,"399,554",0.3937,1,0.0000,0.0059,12592.2543
1992-08-17,0.3951,"395,089",0.3996,"399,554",0.3937,1,0.0067,0.0059,13881.6955
1992-08-18,0.3973,"397,321",0.3996,"399,554",0.3946,1,0.0123,0.0049,16943.4095
1992-08-19,0.3984,"398,438",0.3973,"397,321",0.3964,1,0.0056,0.0010,23279.3976
1992-08-20,0.3996,"399,554",0.3996,"399,554",0.3968,0.7999283218,0.0089,0.0027,29405.2451
1992-08-21,0.3996,"399,554",0.3984,"398,438",0.3984,1,0.0056,0.0000,39755.1337
1992-08-24,0.3951,"395,089",0.3862,"386,161",0.3991,0.500223914,-0.0011,0.0129,44075.8757
1992-08-25,0.3862,"386,161",0.3962,"396,205",0.3972,0,-0.0134,0.0010,33371.4051
1992-08-26,0.3951,"395,089",0.3951,"395,089",0.3967,0.7499440006,-0.0033,0.0016,39135.4645
1992-08-27,0.3996,"399,554",0.3973,"397,321",0.3960,0.6666168894,-0.0045,0.0013,46058.4184
1992-08-28,0.3951,"395,089",0.4018,"401,786",0.3957,0.8332711118,0.0000,0.0061,54292.2785
1992-08-31,0.4018,"401,786",0.4107,"410,714",0.3964,1,0.0022,0.0143,43502.4314
1992-09-01,0.4129,"412,946",0.4152,"415,179",0.3980,1,0.0123,0.0172,29994.1135
1992-09-02,0.4152,"415,179",0.4330,"433,036",0.4004,1,0.0290,0.0327,20617.7651
1992-09-03,0.4375,"437,500",0.4263,"426,339",0.4070,1,0.0368,0.0193,15372.6114
1992-09-04,0.4308,"430,804",0.4219,"421,875",0.4114,0.8235170106,0.0313,0.0105,12455.1025
1992-09-08,0.4174,"417,411",0.4263,"426,339",0.4152,0.68749825,0.0246,0.0112,11464.1417
1992-09-09,0.4286,"428,571",0.4375,"437,500",0.4193,0.785696,0.0246,0.0182,10550.1148
1992-09-10,0.4286,"428,571",0.4397,"439,732",0.4244,1,0.0268,0.0153,9629.9769
1992-09-11,0.4375,"437,500",0.4252,"425,223",0.4286,1,0.0246,0.0033,9649.2165
1992-09-14,0.4375,"437,500",0.4420,"441,964",0.4300,0.1874894999,-0.0078,0.0120,10896.9744
1992-09-15,0.4397,"439,732",0.4308,"430,804",0.4313,1,0.0156,0.0005,13453.0155
1992-09-16,0.4263,"426,339",0.4196,"419,643",0.4319,0.4444720992,0.0089,0.0123,17045.6233
1992-09-17,0.4219,"421,875",0.4107,"410,714",0.4316,0,-0.0067,0.0209,16622.2078
1992-09-18,0.4085,"408,482",0.4152,"415,179",0.4294,0,-0.0268,0.0142,14585.0358
1992-09-21,0.4174,"417,411",0.4152,"415,179",0.4262,0.14288,-0.0246,0.0110,15212.4211
1992-09-22,0.4174,"417,411",0.4085,"408,482",0.4227,0.14288,-0.0100,0.0142,15963.3284
1992-09-23,0.4107,"410,714",0.4241,"424,107",0.4203,0,-0.0335,0.0038,13847.8926
1992-09-24,0.4219,"421,875",0.4129,"412,946",0.4177,0.6999820805,-0.0067,0.0048,15220.2165
1992-09-25,0.4129,"412,946",0.4063,"406,250",0.4152,0.285696,-0.0067,0.0089,14324.6174
1992-09-28,0.4018,"401,786",0.3996,"399,554",0.4133,0,-0.0045,0.0137,14872.1538
1992-09-29,0.3973,"397,321",0.4007,"400,670",0.4117,0,-0.0156,0.0110,16319.8283
1992-09-30,0.4018,"401,786",0.4029,"402,902",0.4096,0.04545269417,-0.0145,0.0067,17005.3557
1992-10-01,0.3996,"399,554",0.3951,"395,089",0.4078,0.1363580825,-0.0056,0.0128,18086.9640
1992-10-02,0.3973,"397,321",0.3906,"390,625",0.4059,0,-0.0290,0.0153,18420.7428
1992-10-05,0.3862,"386,161",0.3884,"388,393",0.4011,0,-0.0223,0.0128,15348.1433
1992-10-06,0.3906,"390,625",0.3996,"399,554",0.3976,0,-0.0179,0.0019,13719.5594
1992-10-07,0.4018,"401,786",0.3906,"390,625",0.3967,0.7692466745,0.0000,0.0061,14981.5762
1992-10-08,0.3929,"392,857",0.3884,"388,393",0.3954,0.1538355503,-0.0100,0.0070,16652.2041
1992-10-09,0.3884,"388,393",0.3873,"387,277",0.3937,0,-0.0145,0.0064,17635.5572
1992-10-12,0.3862,"386,161",0.3929,"392,857",0.3914,0,-0.0078,0.0014,17625.4774
1992-10-13,0.3996,"399,554",0.4051,"405,134",0.3911,0.4545084304,0.0022,0.0140,21531.0277
1992-10-14,0.4040,"404,018",0.4107,"410,714",0.3932,1,0.0167,0.0175,22201.9499
1992-10-15,0.4085,"408,482",0.4063,"406,250",0.3964,1,0.0112,0.0099,20413.0328
1992-10-16,0.4174,"417,411",0.4375,"437,500",0.3973,0.8095319367,0.0156,0.0402,17845.7258
1992-10-19,0.4375,"437,500",0.4375,"437,500",0.4040,1,0.0491,0.0335,11727.7112
1992-10-20,0.4375,"437,500",0.4386,"438,616",0.4110,1,0.0502,0.0276,9362.4521
1992-10-21,0.4397,"439,732",0.4330,"433,036",0.4184,1,0.0458,0.0147,8127.4773
1992-10-22,0.4330,"433,036",0.4353,"435,268",0.4241,0.8333432889,0.0279,0.0112,7546.1096
1992-10-23,0.4397,"439,732",0.4353,"435,268",0.4284,0.8965581165,0.0246,0.0069,7764.2948
1992-10-26,0.4353,"435,268",0.4598,"459,821",0.4319,0.8965581165,0.0290,0.0279,8409.2842
1992-10-27,0.4598,"459,821",0.4598,"459,821",0.4396,1,0.0223,0.0202,7605.5141
1992-10-28,0.4576,"457,589",0.4665,"466,518",0.4428,1,0.0223,0.0238,8736.6508
1992-10-29,0.4665,"466,518",0.4754,"475,446",0.4469,1,0.0279,0.0285,9467.3218
1992-10-30,0.4777,"477,679",0.4688,"468,750",0.4522,1,0.0424,0.0166,9509.9756
1992-11-02,0.4688,"468,750",0.4665,"466,518",0.4573,0.8333416297,0.0335,0.0092,9481.0444
1992-11-03,0.4688,"468,750",0.4643,"464,286",0.4617,0.7777888397,0.0313,0.0026,9711.1835
1992-11-04,0.4643,"464,286",0.4688,"468,750",0.4659,0.28576,0.0045,0.0029,10125.7708
1992-11-05,0.4688,"468,750",0.4911,"491,071",0.4672,0.571456,0.0089,0.0239,12602.1234
1992-11-06,0.4888,"488,839",0.4978,"497,768",0.4716,1,0.0246,0.0261,12288.3959
1992-11-09,0.5000,"500,000",0.4933,"493,304",0.4761,1,0.0223,0.0172,12134.6587
1992-11-10,0.4911,"491,071",0.5022,"502,232",0.4786,0.8666746311,0.0246,0.0236,13601.1419
1992-11-11,0.5045,"504,464",0.5067,"506,696",0.4834,1,0.0357,0.0233,12824.0716
1992-11-12,0.5089,"508,929",0.5078,"507,813",0.4892,1,0.0424,0.0187,11453.8603
1992-11-13,0.5089,"508,929",0.5022,"502,232",0.4954,1,0.0391,0.0069,10222.7839
1992-11-16,0.5022,"502,232",0.5123,"512,277",0.5002,0.6666467567,0.0112,0.0121,10026.9463
1992-11-17,0.5112,"511,161",0.4933,"493,304",0.5032,1,0.0145,0.0099,11018.4099
1992-11-18,0.5000,"500,000",0.5156,"515,625",0.5026,0,0.0000,0.0131,12608.0031
1992-11-19,0.5156,"515,625",0.5201,"520,089",0.5057,1,0.0134,0.0143,13177.5222
1992-11-20,0.5223,"522,321",0.5134,"513,393",0.5083,1,0.0134,0.0051,14491.0156
1992-11-23,0.5045,"504,464",0.5067,"506,696",0.5092,0.7500093336,0.0056,0.0026,17815.1710
1992-11-24,0.5089,"508,929",0.5134,"513,393",0.5091,0.4999813328,0.0045,0.0043,22295.2934
1992-11-25,0.5089,"508,929",0.5045,"504,464",0.5107,0.7500093336,0.0011,0.0062,23294.4655
1992-11-27,0.5045,"504,464",0.5045,"504,464",0.5096,0.4166511107,0.0112,0.0051,25714.7986
1992-11-30,0.5022,"502,232",0.5134,"513,393",0.5112,0,-0.0112,0.0022,28228.4230
1992-12-01,0.5112,"511,161",0.5201,"520,089",0.5108,0.571456,-0.0067,0.0092,35883.6156
1992-12-02,0.5201,"520,089",0.5112,"511,161",0.5108,1,0.0067,0.0003,41150.5199
1992-12-03,0.5045,"504,464",0.5134,"513,393",0.5105,0.428608,0.0045,0.0029,47686.4950
1992-12-04,0.5112,"511,161",0.5078,"507,813",0.5115,0.571456,0.0000,0.0037,47273.4627
1992-12-07,0.5067,"506,696",0.5156,"515,625",0.5107,0.214336,0.0033,0.0049,48215.8800
1992-12-08,0.5156,"515,625",0.5190,"518,973",0.5123,0.714304,0.0112,0.0067,50540.7442
1992-12-09,0.5156,"515,625",0.5145,"514,509",0.5143,0.9090909091,0.0056,0.0002,48046.9143
1992-12-10,0.5112,"511,161",0.5112,"511,161",0.5145,0.5454545455,-0.0056,0.0033,51632.6681
1992-12-11,0.5112,"511,161",0.5134,"513,393",0.5132,0.3,0.0000,0.0002,65314.2746
1992-12-14,0.5134,"513,393",0.5112,"511,161",0.5136,0.5,0.0000,0.0024,65833.1650
1992-12-15,0.5067,"506,696",0.5033,"503,348",0.5132,0.3,0.0033,0.0099,67266.5619
1992-12-16,0.5022,"502,232",0.4911,"491,071",0.5126,0,-0.0123,0.0215,52035.3225
1992-12-17,0.4933,"493,304",0.5078,"507,813",0.5091,0,-0.0279,0.0013,32275.6849
1992-12-18,0.5134,"513,393",0.5201,"520,089",0.5075,0.7143100947,-0.0067,0.0126,36676.5981
1992-12-21,0.5201,"520,089",0.5324,"532,366",0.5083,1,0.0089,0.0241,27808.3292
1992-12-22,0.5335,"533,482",0.5413,"541,295",0.5113,1,0.0190,0.0300,19910.5085
1992-12-23,0.5379,"537,946",0.5335,"533,482",0.5153,1,0.0301,0.0182,14184.3180
1992-12-24,0.5357,"535,714",0.5268,"526,786",0.5185,0.8444369226,0.0301,0.0083,12354.9462
1992-12-28,0.5290,"529,018",0.5313,"531,250",0.5218,0.7111142083,0.0357,0.0094,12605.7768
1992-12-29,0.5313,"531,250",0.5324,"532,366",0.5276,0.6999880533,0.0234,0.0048,14232.3291
1992-12-30,0.5335,"533,482",0.5246,"524,554",0.5311,0.5789399227,0.0123,0.0065,13858.5639
1992-12-31,0.5246,"524,554",0.5335,"533,482",0.5317,0,-0.0078,0.0018,14705.5431
1993-01-04,0.5313,"531,250",0.5201,"520,089",0.5319,0.5333014754,-0.0078,0.0118,18870.3872
1993-01-05,0.5179,"517,857",0.5290,"529,018",0.5289,0,-0.0134,0.0002,24377.0303
1993-01-06,0.5424,"542,411",0.5513,"551,339",0.5282,0.6666915553,0.0022,0.0231,34613.4527
1993-01-07,0.5513,"551,339",0.5446,"544,643",0.5317,1,0.0201,0.0129,25867.3418
1993-01-08,0.5424,"542,411",0.5558,"555,804",0.5336,0.785728,0.0123,0.0222,24469.1212
1993-01-11,0.5536,"553,571",0.5725,"572,545",0.5370,1,0.0313,0.0356,19167.4519
1993-01-12,0.5603,"560,268",0.5491,"549,107",0.5438,1,0.0391,0.0053,14170.2174
1993-01-13,0.5491,"549,107",0.5670,"566,964",0.5461,0.5531874333,0.0290,0.0209,13778.6254
1993-01-14,0.5714,"571,429",0.5804,"580,357",0.5528,0.8717807338,0.0379,0.0276,12891.8816
1993-01-15,0.5446,"544,643",0.5379,"537,946",0.5601,1,0.0290,0.0222,10633.9572
1993-01-18,0.5313,"531,250",0.5313,"531,250",0.5582,0,-0.0067,0.0269,10666.7662
1993-01-19,0.5335,"533,482",0.5335,"533,482",0.5563,0,-0.0246,0.0228,9701.2639
1993-01-20,0.5335,"533,482",0.5357,"535,714",0.5531,0.04545176859,-0.0391,0.0174,9607.5087
1993-01-21,0.5335,"533,482",0.5357,"535,714",0.5478,0.09090353717,-0.0134,0.0121,10725.5263
1993-01-22,0.5379,"537,946",0.5313,"531,250",0.5459,0.09090353717,-0.0313,0.0147,10199.1267
1993-01-25,0.5290,"529,018",0.5357,"535,714",0.5408,0,-0.0491,0.0051,10541.1452
1993-01-26,0.5402,"540,179",0.5424,"542,411",0.5344,0.6666666667,-0.0022,0.0080,12349.4003
1993-01-27,0.5446,"544,643",0.5379,"537,946",0.5351,1,0.0112,0.0029,14004.0754
1993-01-28,0.5357,"535,714",0.5346,"534,598",0.5360,0.5999462414,0.0045,0.0014,18102.9823
1993-01-29,0.5379,"537,946",0.5313,"531,250",0.5362,0.2999731207,-0.0011,0.0049,24394.6732
1993-02-01,0.5290,"529,018",0.5469,"546,875",0.5356,0,-0.0045,0.0113,30536.3561
1993-02-02,0.5424,"542,411",0.5379,"537,946",0.5371,1,0.0156,0.0008,31132.6351
1993-02-03,0.5446,"544,643",0.5357,"535,714",0.5381,0.428544,0.0022,0.0024,43750.0653
1993-02-04,0.5357,"535,714",0.5313,"531,250",0.5381,0.285696,-0.0067,0.0069,47487.4695
1993-02-05,0.5290,"529,018",0.5112,"511,161",0.5365,0,-0.0067,0.0254,49073.9786
1993-02-08,0.5089,"508,929",0.5045,"504,464",0.5327,0,-0.0234,0.0282,28092.9250
1993-02-09,0.5089,"508,929",0.5078,"507,813",0.5284,0,-0.0268,0.0206,18521.5122
1993-02-10,0.5089,"508,929",0.4978,"497,768",0.5250,0.07896536276,-0.0391,0.0273,15393.1667
1993-02-11,0.4978,"497,768",0.4922,"492,188",0.5180,0,-0.0402,0.0258,13014.7577
1993-02-12,0.4911,"491,071",0.4810,"481,027",0.5115,0,-0.0435,0.0305,10493.5828
1993-02-16,0.4777,"477,679",0.4732,"473,214",0.5037,0,-0.0502,0.0305,8571.0281
1993-02-17,0.4754,"475,446",0.4810,"481,027",0.4954,0,-0.0379,0.0143,7372.5910
1993-02-18,0.4911,"491,071",0.4911,"491,071",0.4911,0.225815775,-0.0234,0.0000,7762.4120
1993-02-19,0.4933,"493,304",0.4911,"491,071",0.4892,0.5161131825,-0.0167,0.0019,9197.4567
1993-02-22,0.4911,"491,071",0.4922,"492,188",0.4868,0.7272542152,-0.0067,0.0054,10463.1847
1993-02-23,0.4911,"491,071",0.4844,"484,375",0.4860,1,0.0000,0.0016,12550.5491
1993-02-24,0.4654,"465,402",0.4788,"478,795",0.4849,0.5882259935,0.0033,0.0061,16126.3421
1993-02-25,0.4754,"475,446",0.4888,"488,839",0.4845,0.2941393486,0.0056,0.0043,22690.9710
1993-02-26,0.4844,"484,375",0.4732,"473,214",0.4868,0.7499440006,0.0078,0.0136,40513.9276
1993-03-01,0.4732,"473,214",0.4754,"475,446",0.4857,0,-0.0179,0.0102,41401.7033
1993-03-02,0.4732,"473,214",0.4844,"484,375",0.4834,0.117634658,-0.0156,0.0010,31442.9875
1993-03-03,0.4821,"482,143",0.4877,"487,723",0.4825,0.5882259935,-0.0078,0.0053,32093.4868
1993-03-04,0.4866,"486,607",0.4911,"491,071",0.4818,0.928576,0.0033,0.0092,32173.4620
1993-03-05,0.4888,"488,839",0.4911,"491,071",0.4828,1,0.0123,0.0083,27261.9784
1993-03-08,0.4911,"491,071",0.5045,"504,464",0.4845,1,0.0022,0.0199,26182.2977
1993-03-09,0.5045,"504,464",0.5067,"506,696",0.4868,1,0.0313,0.0199,20208.9803
1993-03-10,0.5067,"506,696",0.5067,"506,696",0.4915,1,0.0313,0.0151,18644.5913
1993-03-11,0.5089,"508,929",0.5078,"507,813",0.4960,1,0.0223,0.0118,17633.3882
1993-03-12,0.5067,"506,696",0.5022,"502,232",0.4994,1,0.0201,0.0029,15604.2912
1993-03-15,0.5000,"500,000",0.5089,"508,929",0.5014,0.6666467567,0.0112,0.0075,16098.6883
1993-03-16,0.5112,"511,161",0.5045,"504,464",0.5040,1,0.0179,0.0005,16512.4700
1993-03-17,0.5045,"504,464",0.4922,"492,188",0.5059,0.3332835598,0.0000,0.0137,18242.8421
1993-03-18,0.4911,"491,071",0.4866,"486,607",0.5041,0,-0.0145,0.0175,19762.3427
1993-03-19,0.4911,"491,071",0.4799,"479,911",0.5013,0,-0.0201,0.0214,20330.4630
1993-03-22,0.4777,"477,679",0.4754,"475,446",0.4974,0,-0.0279,0.0220,18508.2949
1993-03-23,0.4754,"475,446",0.4710,"470,982",0.4928,0,-0.0268,0.0218,16146.9157
1993-03-24,0.4710,"470,982",0.4799,"479,911",0.4884,0,-0.0379,0.0085,13093.6658
1993-03-25,0.4799,"479,911",0.4888,"488,839",0.4842,0.2666806045,-0.0246,0.0046,12864.7893
1993-03-26,0.4888,"488,839",0.4754,"475,446",0.4820,0.8420729982,-0.0033,0.0065,12320.8648
1993-03-29,0.4665,"466,518",0.4554,"455,357",0.4796,0.2499859999,-0.0112,0.0242,13118.9239
1993-03-30,0.4565,"456,473",0.4665,"466,518",0.4751,0,-0.0246,0.0086,12198.7770
1993-03-31,0.4688,"468,750",0.4598,"459,821",0.4732,0.3333432889,-0.0089,0.0134,13758.8779
1993-04-01,0.4576,"457,589",0.4621,"462,054",0.4710,0.1333253689,-0.0112,0.0089,15038.5234
1993-04-02,0.4509,"450,893",0.4475,"447,545",0.4697,0.2000179201,-0.0179,0.0222,17588.2086
1993-04-05,0.4464,"446,429",0.4464,"446,429",0.4651,0,-0.0413,0.0187,14716.5288
1993-04-06,0.4464,"446,429",0.4353,"435,268",0.4590,0,-0.0290,0.0238,12536.9809
1993-04-07,0.4375,"437,500",0.4509,"450,893",0.4533,0,-0.0201,0.0024,10599.8714
1993-04-08,0.4464,"446,429",0.4442,"444,196",0.4526,0.5,-0.0156,0.0085,12946.7899
1993-04-12,0.4420,"441,964",0.4464,"446,429",0.4495,0.3333084447,-0.0156,0.0030,12876.4385
1993-04-13,0.4509,"450,893",0.4330,"433,036",0.4475,0.4166728888,-0.0156,0.0145,14342.5570
1993-04-14,0.4308,"430,804",0.4353,"435,268",0.4434,0,-0.0145,0.0081,13356.5539
1993-04-15,0.4308,"430,804",0.4219,"421,875",0.4416,0.1249929999,-0.0112,0.0198,15668.7595
1993-04-16,0.4308,"430,804",0.4297,"429,688",0.4381,0,-0.0134,0.0084,15327.4350
1993-04-19,0.4330,"433,036",0.4330,"433,036",0.4373,0.2692466745,-0.0212,0.0043,18917.2480
1993-04-20,0.4353,"435,268",0.4464,"446,429",0.4348,0.454549157,-0.0112,0.0116,18267.0265
1993-04-21,0.4487,"448,661",0.4431,"443,080",0.4351,1,0.0000,0.0080,17445.7912
1993-04-22,0.4397,"439,732",0.4464,"446,429",0.4346,0.8636067443,0.0100,0.0118,16274.8048
1993-04-23,0.4442,"444,196",0.4397,"439,732",0.4365,1,0.0112,0.0032,16961.1803
1993-04-26,0.4397,"439,732",0.4375,"437,500",0.4372,0.7272542152,0.0179,0.0003,18236.8220
1993-04-27,0.4353,"435,268",0.4487,"448,661",0.4394,0.466638791,0.0078,0.0092,25809.3516
1993-04-28,0.4442,"444,196",0.4587,"458,705",0.4421,1,0.0156,0.0166,25541.1520
1993-04-29,0.4598,"459,821",0.4531,"453,125",0.4458,1,0.0123,0.0073,20548.3820
1993-04-30,0.4531,"453,125",0.4576,"457,589",0.4467,0.7368545154,0.0100,0.0108,22163.2318
1993-05-03,0.4576,"457,589",0.4632,"463,170",0.4488,0.9473709031,0.0112,0.0143,21188.5069
1993-05-04,0.4665,"466,518",0.4766,"476,563",0.4512,1,0.0234,0.0254,20422.9490
1993-05-05,0.4732,"473,214",0.4866,"486,607",0.4565,1,0.0391,0.0301,15211.3783
1993-05-06,0.4866,"486,607",0.4799,"479,911",0.4635,1,0.0379,0.0164,11400.0013
1993-05-07,0.4777,"477,679",0.4888,"488,839",0.4680,0.8000119467,0.0212,0.0209,10827.3956
1993-05-10,0.4911,"491,071",0.4911,"491,071",0.4723,1,0.0357,0.0188,10551.6330
1993-05-11,0.4911,"491,071",0.4866,"486,607",0.4777,1,0.0335,0.0089,9777.1693
1993-05-12,0.4844,"484,375",0.4754,"475,446",0.4818,0.8400057346,0.0234,0.0064,10001.8962
1993-05-13,0.4777,"477,679",0.4955,"495,536",0.4836,0,-0.0011,0.0120,10668.8405
1993-05-14,0.4933,"493,304",0.4955,"495,536",0.4863,1,0.0089,0.0092,11994.3919
1993-05-17,0.4955,"495,536",0.4978,"497,768",0.4876,1,0.0156,0.0102,14737.2680
1993-05-18,0.4955,"495,536",0.4955,"495,536",0.4901,1,0.0089,0.0054,15880.3539
1993-05-19,0.4888,"488,839",0.5112,"511,161",0.4911,0.9000089598,0.0045,0.0201,19379.4548
1993-05-20,0.5112,"511,161",0.5246,"524,554",0.4939,1,0.0246,0.0306,19148.2731
1993-05-21,0.5246,"524,554",0.5134,"513,393",0.4994,1,0.0491,0.0140,14888.5864
1993-05-24,0.5067,"506,696",0.5145,"514,509",0.5048,0.6153766628,0.0179,0.0097,13916.2266
1993-05-25,0.5067,"506,696",0.5033,"503,348",0.5075,0.6538355503,0.0190,0.0041,14305.4291
1993-05-26,0.5000,"500,000",0.5156,"515,625",0.5086,0.2692122131,0.0056,0.0070,15113.1478
1993-05-27,0.5156,"515,625",0.5134,"513,393",0.5112,0.6922944379,0.0201,0.0022,15721.0173
1993-05-28,0.5089,"508,929",0.5056,"505,580",0.5137,0.4736866924,0.0022,0.0081,16373.0200
1993-06-01,0.5045,"504,464",0.5089,"508,929",0.5129,0.1052532302,-0.0190,0.0040,18923.3168
1993-06-02,0.5067,"506,696",0.5089,"508,929",0.5107,0.4545898835,-0.0045,0.0018,29023.8718
1993-06-03,0.5089,"508,929",0.5033,"503,348",0.5100,0.4545898835,-0.0056,0.0067,38608.8604
1993-06-04,0.4978,"497,768",0.4900,"489,955",0.5085,0,0.0000,0.0185,41920.8144
1993-06-07,0.4866,"486,607",0.4531,"453,125",0.5065,0,-0.0257,0.0534,29358.2986
1993-06-08,0.4353,"435,268",0.4420,"441,964",0.4976,0,-0.0603,0.0556,14711.7277
1993-06-09,0.4018,"401,786",0.3951,"395,089",0.4874,0,-0.0636,0.0923,9213.7360
1993-06-10,0.3884,"388,393",0.3973,"397,321",0.4716,0,-0.1138,0.0743,5684.5466
1993-06-11,0.4018,"401,786",0.3906,"390,625",0.4557,0.01960646521,-0.1116,0.0651,4216.2093
1993-06-14,0.3929,"392,857",0.3984,"398,438",0.4388,0,-0.1127,0.0403,3357.5450
1993-06-15,0.4040,"404,018",0.3750,"375,000",0.4238,0.07865700191,-0.0915,0.0488,2969.8284
1993-06-16,0.3772,"377,232",0.3772,"377,232",0.4074,0,-0.0781,0.0301,2653.5609
1993-06-17,0.3795,"379,464",0.3683,"368,304",0.3965,0.03333134221,-0.0647,0.0282,2730.8230
1993-06-18,0.3717,"371,652",0.3661,"366,071",0.3860,0,-0.0268,0.0199,2850.6371
1993-06-21,0.3616,"361,607",0.3538,"353,795",0.3819,0,-0.0313,0.0281,3485.4541
1993-06-22,0.3650,"364,955",0.3694,"369,420",0.3756,0,-0.0368,0.0062,4037.2319
1993-06-23,0.3728,"372,768",0.3616,"361,607",0.3726,0.34999888,-0.0290,0.0110,5172.8464
1993-06-24,0.3616,"361,607",0.3728,"372,768",0.3673,0.3333191108,-0.0134,0.0054,5967.8245
1993-06-25,0.3605,"360,491",0.3571,"357,143",0.3670,0.8095319367,-0.0045,0.0099,7967.3846
1993-06-28,0.3616,"361,607",0.3583,"358,259",0.3642,0.1764612871,-0.0112,0.0059,9377.1627
1993-06-29,0.3594,"359,375",0.3482,"348,214",0.3627,0.2352817161,-0.0078,0.0145,11752.7449
1993-06-30,0.3460,"345,982",0.3527,"352,679",0.3602,0,-0.0056,0.0075,12451.1686
1993-07-01,0.3482,"348,214",0.3393,"339,286",0.3600,0.1818440987,-0.0167,0.0207,16681.7623
1993-07-02,0.3415,"341,518",0.3438,"343,750",0.3557,0,-0.0223,0.0120,13291.0311
1993-07-06,0.3415,"341,518",0.3371,"337,054",0.3532,0.1333253689,-0.0290,0.0161,13029.4159
1993-07-07,0.3348,"334,821",0.3259,"325,893",0.3481,0,-0.0201,0.0222,11256.7786
1993-07-08,0.3259,"325,893",0.3259,"325,893",0.3436,0,-0.0324,0.0177,9732.2945
1993-07-09,0.3304,"330,357",0.3281,"328,125",0.3390,0,-0.0223,0.0108,8577.5542
1993-07-12,0.3281,"328,125",0.3393,"339,286",0.3361,0.08332711118,-0.0246,0.0032,8796.4747
1993-07-13,0.3460,"345,982",0.3326,"332,589",0.3342,0.7500140001,0.0000,0.0016,9113.0612
1993-07-14,0.3281,"328,125",0.3326,"332,589",0.3332,0.3749789998,-0.0112,0.0006,11167.8742
1993-07-15,0.3326,"332,589",0.3192,"319,196",0.3316,0.4999626671,-0.0045,0.0124,12856.3710
1993-07-16,0.2545,"254,464",0.2455,"245,536",0.3291,0,-0.0067,0.0835,13439.6814
1993-07-19,0.2500,"250,000",0.2288,"228,795",0.3176,0,-0.0804,0.0888,6843.6140
1993-07-20,0.2344,"234,375",0.2400,"239,955",0.3037,0,-0.0993,0.0638,4229.9582
1993-07-21,0.2321,"232,143",0.2344,"234,375",0.2911,0.1010037017,-0.0993,0.0568,3209.5280
1993-07-22,0.2321,"232,143",0.2366,"236,607",0.2761,0.05376033297,-0.0982,0.0395,2514.0405
1993-07-23,0.2411,"241,071",0.2344,"234,375",0.2624,0.07526446615,-0.0960,0.0281,2126.8078
1993-07-26,0.2388,"238,839",0.2400,"239,955",0.2484,0.06172498092,-0.0848,0.0085,1865.0703
